company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Aksia,"Athens, Attiki, Greece",2 days ago,117 applicants,Data Analyst,"Position OverviewThe Data Team plays a pivotal role in collecting and managing alternative investment data, serving as the backbone for delivering accurate and up-to-date information to our research team and clients through Aksia's proprietary technology systems. The candidate will be responsible for Aksia’s manager reporting systems and is expected to work closely with alternative investment professionals to maintain data integrity. The candidate should excel in analytical skills and adeptly manipulating raw data to draw conclusions and formulate actionable solutions.ResponsibilitiesCollaborate with investment managers to gather and validate investment statistics/data, ensuring accurate and up-to-date informationTake ownership of our manager reporting systems, ensuring accuracy, reliability, and efficiency in data processingImplement and maintain data quality standards, playing a crucial role in preserving the integrity of our dataConduct analyses of system usage to evaluate the effectiveness of features and identify potential areas for improvementQualificationsBachelor’s degree in finance, economics, business, or a related fieldStrong analytical skills, with ability to collect, organize and analyze significant amounts of information with meticulous attention to detail and accuracyProficient in MS Office; advanced Excel functions for data analysis and reporting will be considered a plusExcellent verbal and writing skills in EnglishExcellent multitasking and problem-solving abilitiesIndependent and critical thinkingTeam player, with ability to communicate and collaborate effectively across different departmentsStrong work ethic and commitment to meeting project objectives


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Financial Services
Signal,"Athens, Attiki, Greece",2 months ago,73 applicants,Business Intelligence Analyst,"About Signal Ocean: Signal Ocean is the technology arm of the Signal Group. Our primary product, The Signal Ocean Platform, enables shipping professionals to securely handle, integrate, and assess intricate collections of private and public shipping data. Driven by advanced machine learning and artificial intelligence, our technology suite provides tailored, exclusive insights that support our clients in achieving performance and efficiency. Insights are delivered over web and mobile applications, as well as through a rich set of APIs and SDKs. Our backend architecture is abstracted to modularly offer deep analytics capabilities that are leveraged in the solutions that we offer or can be directly embedded in our client’s system topologies.About the role: We are looking for an experienced Business Intelligence Analyst to join our Analytics team. The scope of the role mainly lies in converting data to business insights about the shipping & commodities markets and communicating them through reports.At Signal, we are committed to finding people who are respectful, inclusive, and team players, embodying these values in every role.What you will do in this role:Developing high-performing datasets combining diverse data sourcesProficiently understanding and interpreting Signal's data, identifying actionable trendsBuilding insightful reports driving Signal’s clients daily decision makingFully owning reports, ensuring the accuracy of underlying data and resolving any issuesCollaborating with our global Product and Commercial departments, including Data Engineering, Data Science, and Data Warehouse teams, to provide precise market analysisConstructing and monitoring product analytics, encompassing client engagement, retention, and feature utilizationEnhancing existing reports based on client feedbackConducting market research and staying informed about market developmentsRequirementsWhat you bring to the team:Bachelor degree in Engineering, Computer Science, Mathematics or Statistics related fieldsMore than 3 years of experience in a similar role. Proficiency in creating data reports that effectively communicate insights and trends to stakeholders through compelling data storytellingStrong motivation to deep dive and understand the market, its developments and trendsStrong SQL and at least one BI tool (preferably PowerBI) knowledgeStrong logical/analytical skillsExperience working with large and unstructured datasets within a Data Warehouse to create meaningful datasetsAbility to work with several stakeholders and cross functional teamsEnthusiastic about gaining knowledge in both BI backend and frontend technologiesKnowledge of Python is a plus, but not a prerequisiteStrong English knowledge (both written and spoken)Prior experience in the shipping industry is not a requirementBenefitsWhat we offer:Generous compensation with additional performance incentivesCoverage under the company’s collective health insurance planOpportunity to work alongside experienced people with deep knowledge in software engineering, data science & shipping business who are always eager to mentorSignal’s hybrid remote work policy currently includes 6 working days at premises per month, during which happy hour events take place2-4 weeks of onboarding training to prepare you for your new role, having the opportunity to meet about 30 trainers while diving deep into our products and/or the shipping worldCareer growth opportunities and a structured development discussion every 4 monthsPersonal learning budget for training, seminars, conferences (750 to 2000 EUR annually depending on seniority)Fun and well-equipped work environment that includes our in-house restaurant with healthy, freshly cooked lunches every day, ping pong & billiard tablesRegular team bonding events and activitiesAll applications will be considered while upholding the terms and conditions of privacy in compliance with personal data protection regulations.We are an Equal Opportunity Employer dedicated to promoting diversity and inclusivity in the workplace. At Signal, we believe that a variety of perspectives, approaches, and viewpoints are essential for our innovation and success, and we support this through our hiring, development, and rewards practices. We prohibit discrimination and harassment of any nature, such as those based on race, color, gender, religion, sexual orientation, national origin, disability, genetic information, pregnancy, or any other legally protected characteristics, and we take steps to eliminate such behaviors from our workplace.


        Show more

        


        Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology","Technology, Information and Internet"
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Talent Disruptors,"Athens, Attiki, Greece",9 hours ago,26 applicants,Data Analyst,"We are on the lookout for a Data Analyst with a specialization in marketing analytics. In this critical role, you will harness the power of tools like Google Data Studio, BigQuery, and Power BI to derive actionable insights that drive our marketing decisions. Your expertise in analyzing complex datasets and turning them into understandable and strategic information will be essential in shaping our marketing strategies. This position is ideal for someone who thrives on data-driven challenges and has a passion for leveraging technology to inform business decisions.What You’ll Be DoingData Analysis and Interpretation: Utilize tools like Google Data Studio, BigQuery, and Power BI to analyze marketing data and extract meaningful insights. Developing Reporting Dashboards: Create dynamic dashboards and reports that provide real-time insights into marketing performance. Collaborating with Marketing Teams: Work closely with marketing teams to understand their data needs and provide insights that inform strategy and decision-making. Data Integration and Management: Integrate data from various sources to provide a comprehensive view of marketing performance. Performance Tracking: Monitor key performance indicators (KPIs) to measure the effectiveness of marketing campaigns and strategies. Predictive Analysis: Use data to predict trends and market movements, aiding in proactive strategy development. Training and Support: Provide training and support to team members in using data analysis tools and understanding reports. Who You AreProficient in Data Analysis Tools: You have strong experience with tools such as Google Data Studio, BigQuery, and Power BI. Analytical and Insightful: You possess the ability to analyze complex datasets and turn them into actionable insights. Collaborative in Nature: You work well with marketing teams, understanding their needs and communicating data insights effectively. Skilled in Data Integration: You are adept at integrating and managing data from various sources. Detail-Oriented: You have a keen eye for detail and accuracy in data analysis and reporting. Proactive and Predictive: You are capable of conducting predictive analyses to inform future marketing strategies. Excellent Communicator: You can clearly convey data insights and their implications to non-technical team members. What Success Looks Like30 DaysEstablish a comprehensive, organized online database in BigQuery to store all client and marketing data and integrate lead data from CRMs, digital advertising data, customer opt-ins, and purchasing data to provide meaningful insights that inform marketing decisions. Create and maintain data dashboards in Looker Studio for easy data visualization, analysis, and automated reporting. 60 DaysDevelop statistical models for data analysis, including linear regression modeling and predictive lead scoring, that effectively guide marketing actions. 90 DaysAutomated the generation of actionable insights and trends over time from data analysis to inform our marketing strategy.


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Staffing and Recruiting
MANDYNAMIC,Greece,5 days ago,,Data Analyst,"Η MANDYNAMIC είναι η μεγαλύτερη εταιρεία ανθρώπινου δυναμικού στην Ελλάδα, που εξειδικεύεται στα πεδία της αναζήτησης και της διάθεσης προσωπικού. Στην πολυετή λειτουργία της, η εταιρεία έχει εξυπηρετήσει αποτελεσματικά περισσότερες από 3.000 επιχειρήσεις και έχει διαθέσει πάνω από 50.000 εργαζόμενους.Η MANDYNAMIC μεγαλώνει την ομάδα της και αναζητά Data Analyst.Ως Data Analyst, θα είστε υπεύθυνοι για τη συλλογή, την επεξεργασία, αλλά κυρίως την ανάλυση μεγάλων συνόλων δεδομένων για να παρέχετε πολύτιμες πληροφορίες για τον οργανισμό μας. Ο ιδανικός υποψήφιος διαθέτει ισχυρές αναλυτικές δεξιότητες, έντονο μάτι για τις τάσεις και την ικανότητα να μεταφράζει δεδομένα σε δραστικές στρατηγικές.Αρμοδιότητες: Συλλογή και ανάλυση μεγάλων συνόλων δεδομένων για να εντοπίσετε τάσεις, μοτίβα και ιδέες Ανάπτυξη και συντήρηση αγωγών επεξεργασίας δεδομένων Δημιουργία οπτικοποιημένων αναφορών για να κοινοποιήσετε τα ευρήματα στα ενδιαφερόμενα μέρη Συνεργασία με πολυλειτουργικές ομάδες για να κατανοήσετε τις επιχειρηματικές απαιτήσεις Διασφάλιση της ακρίβειας και της ποιότητας των δεδομένων μέσω τακτικών ελέγχωνRequirementsΑπαραίτητα Προσόντα: Πτυχίο σε σχετικό κλάδο (π.χ. Στατιστική, Μαθηματικά, Πληροφορική) Αποδεδειγμένη εμπειρία ως Data Analyst ή σε παρόμοια θέση ανάλυσης Γνώση σε εργαλεία ανάλυσης δεδομένων και γλώσσες προγραμματισμού (π.χ. SQL, Python, R) Ισχυρή κατανόηση στατιστικών εννοιών και μεθοδολογιών Άριστες επικοινωνιακές δεξιότητες με ικανότητα παρουσίασης σύνθετων πληροφοριών σε μη τεχνικά ενδιαφερόμενα μέρηBenefitsΠαροχές: Ευκαιρίες εξέλιξης Άριστο εργασιακό περιβάλλον Εξοπλισμός Ανταγωνιστικό πακέτο αποδοχών


        Show more

        


        Show less",Entry level,Full-time,Analyst,"Technology, Information and Internet"
PwC Greece,"Athens, Attiki, Greece",6 months ago,,Data Analyst,"On behalf of our client, ELPEDISON, we are looking to recruit a Data Analyst.This role offers a direct contractual association with Elpedison, ensuring that you become an integral part of our client's payroll and contribute your skills to their esteemed organization. Please be aware that our role is exclusively focused on overseeing the recruitment process.The CompanyElpedison is the first independent energy utility in Greece, and a leader in providing outstanding and innovative energy solutions. We operate with enthusiasm in what we do and we pride ourselves of offering our employees a place where they can excel, creating value.We are offering now a set of exciting positions in our headquarters in Athens, to incite our new digital transformation program. If you are skilled in data management, data science, advanced analytics, technology project management, or related fields, this can be a big opportunity for YOUR career.ResponsibilitiesCollects and processes large datasets from various sources. Develops and implements data collection and analysis methodologies. Analyzes data providing recommendations based on findings and insightsEvaluates data sets to be used for further analysis and data implementation for Data Engineers and Business Intelligence EngineersCreates Data Mapping in order to prepare the starting point of the data implementation requirementsDesigns and implements data analysis methodologies to support business objectives. Provides data exploration and profiling in order to gain a better understanding of the data structures, quality, and distributionConducts exploratory data analysis to assess data quality and identify data issues such as data duplication, missing values, and inconsistenciesCollaborates with cross-functional teams to identify business problems and propose data-driven solutionsRequirementsBSc in Computer Science, Mathematics, Statistics, Business Analytics, Information Technology or relevant fieldMSc will be considered an assetAt least 3-6 years of relevant working experience in business analysis, data analysisPrior experience in the energy sector will be considered an asset. Strong knowledge of data analysis, profiling, preparation and mappingUnderstanding business needs and translates to technical rules with pseudo codingKnowledge of statistical programming languages like R, Python, and database query languages like SQL. Experience with Data Visualization Tools like Tableau, Power BI, or Excel to create charts, graphs, and dashboards that are easy to understand. Excellent communication and presentation skills to convey technical concepts to non-technical stakeholdersExcellent command of the English language, both written and oralAbility to work independently and in a team environment with a result driven mindsetCommitment to continuous learning and stay up to date with the latest trends in the fieldStrong business acumen and ability to understand business needs and translate them into data-driven solutions. Strong organizational and time-management skillsBenefitsCompetitive salary Performance-based variable pay Ticket restaurant card Private Health Insurance coverage Pension Scheme Home electricity discount Continuous learning & upskilling opportunities and access to our online training platform Flexible work from home options available


        Show more

        


        Show less",Mid-Senior level,Full-time,Analyst,"Technology, Information and Internet"
SILVARE Consulting L.P.,"Athens, Attiki, Greece",2 months ago,198 applicants,Data Analyst,"Our mission in SILVARE is to help our clients improve their performance and create lasting value across their enterprises, with our extensive experience of leading transformational change and management of day to day operations across large, complex global organizations in order for them to thrive in the digital age.We are looking for a Data Analyst to work for a Global Technology Consulting Organization.This is an excellent opportunity to build a rewarding career in IT. Being part of highly collaborative teams for market-leading clients, you’ll cultivate your talent in an inclusive culture that values diversity.The ideal candidate is a natural initiative-taker, a brilliant listener, who brings out the best in others and can grow our clients’ business without compromising standards, integrity or culture.Your roleAs a Data Analyst, you will play a pivotal role in collecting, analyzing, and interpreting data to drive strategic decisions and improve our business processes. You will be responsible for transforming complex data into understandable and actionable insights. This role is an excellent opportunity for someone passionate about data and its impact on business growth.What you'll focus on:Collect, clean, and analyze data to identify trends and patternsCreate and maintain dashboards and reports to communicate key insightsCollaborate with cross-functional teams to understand data requirementsDevelop and maintain data pipelinesIdentify opportunities for process optimization and data-driven decision-makingStay up-to-date with industry trends and best practicesWhat we are looking for:Bachelor's degree in a related field (e.g., Data Science, Statistics, Computer Science)Proven experience as a Data Analyst or in a similar roleProficiency in data analysis tools and languagesStrong analytical and problem-solving skillsExcellent communication and presentation skillsAttention to detail and a commitment to data accuracyAbility to work independently and as part of a teamWhat's In It For You💸Competitive salary package and bonus scheme💻Career coaching and mentorship to help you manage your career and develop professionally👩‍⚕️Health and life insurance📚Unlimited access to Udemy & continuous training for all your learning and development needs💰Monthly allowance for lunch expenses📱💻Mobile device with phone plan and Company's laptop🚀Fantastic opportunities to develop your career across a variety of clients🦄Step up in your career thanks to our remarkable client portfolio🌈Enjoy and promote diversity in our multicultural teamsIf you feel this could be a great fit for you, feel free to reach out!SILVARE Consulting is an Equal Opportunity Employer. SILVARE does not discriminate on the basis of age, race, religion, sex, gender identity, sexual orientation, non-disqualifying physical or mental disability, national origin or any other basis covered by appropriate law. All employment is decided on the basis of qualifications, merit and business need


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,"Technology, Information and Internet"
Unilever,"Athens, Attiki, Greece",2 days ago,,Data Analyst UFS,"Main Purpose of the JobThe Unilever Food Solution Data Analyst role involves data exploration, model building, and results communication. As Data Analyst, you'll collaborate with internal customer development teams and engage in external collaborations for advanced analytics. The focus is on business integration to address challenges systematically.If you're adept at navigating data intricacies and maintaining a serious approach to analytics, this role could be your next step.Main AccountabilitiesThe Unilever Food Solution Business Excellence team is comprised of market intelligence, data science and disruptive technology deployment. As the Data Analyst you will focus on data from Marketing & Sales to increase ‘reach’ and ‘penetration’ through engaging chefs with our various platforms. This is achieved by continuous integrated, hybrid customer journeys. Digital touchpoints like the web shop, segmented & personalized campaigns, apps, and customer journey optimization are therefore priority number one. Data plays a crucial role in the success in these touchpoints.Through Data WeBuild a stable and strong foundation that the business can rely on, Deliver insights through reports to guide and drive the right decisions, Enable performance measurement to enhance and improve the business results,You will work closely in a team with Data Engineers and Data Scientists, where your job will be to harmonize, visualize all information coming from their pipelines and algorithms in a user-friendly way. You will also focus on ‘data democratization’, through which we want to enable anyone to drill a few levels deep into their own data. You will deploy, design, and implement easy to use, visually appealing, actionable dashboards to drive data-driven decision making and accelerate our efforts in machine learning model development, algorithm improvements, or data-driven operator journeys.Key InteractionsCustomer Development TeamCustomer Development Excellence TeamMarketing TeamChefsKey SkillsA strong desire to assume increased responsibility, growth, and visibility.Influencing skills across peers and senior management.Talking to stakeholders and understanding what their business requests objectives areTranslating business requirements into actionable metricsCreating dashboards and reports using both Global Datalake and local data sources Team CommitmentResponsivenessProactivenessExperimentationMultitaskingAdaptationFlexibility.Ability to run operations with multi-country teams, in a multi-cultural environment.Attention to detailsCreative technology skills Strong problem-solving skillsCollaboration Skills Key QualificationsBachelor/master’s degree with deep knowledge in data science, analytics, information technology, or related technical discipline required.3+ years of working experience in a corporate environment.You have 2+ years of hands-on experience in Azure (Databricks), PowerBI, DAX, SQL & Python.Experience with forecasting models will be considered a strong plus. Additional familiarity with other programming experience is a plus.You know about Relational databases and Data Modelling.Mastery in Data Visualization, Presentation, and storytelling with a high level of effectiveness.Excellent command of Greek & English languageRewards & BenefitsHybrid way of workingA buddy will support you with your onboardingCompetitive salary with performance-based bonusesUnlimited access to Unilever Learning Platform and Trainings that feels more like an adventure and less like a lectureExciting team-building activities, because we believe in having fun while achieving greatnessHealthy and wellness benefits, because we care about our heroes staying fit and fabulousHealth and life insurance for you and your familyMonthly allowance for lunch & commuting expenses CVs will be treated in strict confidentiality.Candidates, who meet specified qualifications, will be contacted by e-mail or telephone.Unilever is an organisation committed to equity, inclusion and diversity to drive our business results and create a better future, every day, for our diverse employees, global consumers, partners, and communities. We believe a diverse workforce allows us to match our growth ambitions and drive inclusion across the business. At Unilever we are interested in every individual bringing their ‘Whole Self’ to work and this includes you! Thus if you require any support or access requirements, we encourage you to advise us at the time of your application so that we can support you through your recruitment journey.
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,"Food and Beverage Services, Food and Beverage Manufacturing, and Manufacturing"
Energy Aspects,"Athens, Attiki, Greece",1 week ago,,Data Analyst - OilX,"DescriptionThe Data Analyst will be a member of the Data Science team of OilX. The team focuses on using data science tools and algorithms to serve the collection, analysis and modelling of the core back-end data of OilX. The objectives of the team are mainly time series forecasting, trade flows identification, earth observation algorithms, and optimization algorithms. The team organises the work using Dual-track Agile (Scrum) methodologies. Our day-to-day work is heavily depending on coordination and collaboration between team members and our tasks vary broadly.We would love to onboard people who are self motivated, eager to acquire new skills and like working on a diversity of tasks.You will spend the vast majority of your time working with data, putting your technical and analytical skills to good use.DutiesReport to the Head of Data Science and the Project Manager of the project you’re working on. Conduct the required data analysis tasks along with a clear and concise report of the findings. Create dashboards for data analysis and visualization. Partially engage in the development and debugging of production level code. Progressively and quickly earn a deep understanding of a complex, large scale solution and the underlying business it serves through hand-on data work. RequirementsExperience in data analysis with Python, especially using Pandas, Matplotlib. Experience in building dashboards, preferably using Plotly and Dash. Experience in using relational databases, especially PostgreSQL using SQLAlchemy. To-Do mentality and attention to detail. Desirable skillsKnowledge of the Shipping industry. Knowledge of Commodity Trading. Time Series analysis. Time Series Modelling and Forecasting. About UsFounded in 2018 by Dr. Florian Thaler, and a proud member of the EA Group, OilX is a leading data and analytics SaaS provider for accelerating the energy transition. We’re on a mission to digitally twin the world’s energy supply chains. At OilX we use the latest developments in Machine Learning and Satellite Data to provide accurate data analysis tools to energy trading professionals. We are a fast-growing, award-winning scaleupCulture & BenefitsThe proud recipient of accreditation from Best Companies, we truly understand the importance of workplace engagement and genuinely value our people. We offer a fast-paced, driven, collaborative and dynamic working culture where you are recognised and rewarded for your contributions to our tremendous growth story.Our compensation package includes annual bonus, a company shares options scheme, private health insurance, and considerable holiday time.Energy Aspects is proud to be an equal opportunity employer and promotes diversity within its workforce. As an international business we are determined that suitably qualified persons will never receive less favourable treatment on the grounds of gender, age, disability, religion, belief, sexual orientation, marital status, race, veteran status or any other basis covered by appropriate law.


        Show more

        


        Show less",Entry level,Full-time,Information Technology,Oil and Gas
VesselBot-Enabling Sustainable Supply Chains,"Athens, Attiki, Greece",1 week ago,40 applicants,Data Analyst,"Job briefWe are looking for a passionate Data Analyst who will be able to turn proprietary data into information, information into insight, and insight into Marketing content along with our content creators.Data Analyst Job DutiesData analyst responsibilities include conducting a full lifecycle analysis for requirements, activities, and design. Data analysts will develop analysis and reporting capabilities.ResponsibilitiesInterpret data, analyze results using statistical techniques, and provide ongoing reportsDevelop and implement databases, data collection systems, data analytics, and other strategies that optimize statistical efficiency and qualityAcquire data from primary or secondary data sources and maintain databases/data systemsIdentify, analyze, and interpret trends or patterns in complex data setsWork with Marketing colleagues to identify content opportunities that Marketing blog posts, articles, etc, must coverRequirementsRequirements and skillsProven working experience as a Data Analyst or Business Data AnalystTechnical expertise regarding data models, database design development, data mining, and segmentation techniquesStrong knowledge of and experience with reporting packages (Business Objects, etc), databases (SQL, etc), programmingBasic knowledge of R and/or PythonExcellent Excel SkillsStrong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracyAdept at queries, report writing, and presenting findings


        Show more

        


        Show less",Entry level,Full-time,Information Technology,"Technology, Information and Internet"
Etraveli Group,"Athens, Attiki, Greece",2 weeks ago,,Fintech Data Analyst,"Who We AreEtraveli Group is the globally leading company for tech solutions and fulfillment capabilities for online sales of flights. We are here to solve complexity, by connecting millions of flights and travelers across the globe. We hold consumer online travel agency brands like Mytrip, GoToGate & Flight Network and serve exclusively Booking.com with flights. Etraveli Group has also established strategic partnerships with companies like Skyscanner, Google Flights, TUI, etc.Every day we strive to make the world smaller for our customers and bigger for our people. Our diverse team of more than 2300 passionate professionals is what makes us the industry’s tech wonder and the best in the world at what we do. Our major offices are in Sweden (HQ), Canada, Greece, India, Poland with the Athens office being one of the largest, hosting around 550 employees working from the center of Athens for the rest of the world.If you are passionate about providing finance solutions using tech as your tool, making an impact to our millions of travelers, this is the right place for you. Join us and start today as a Fintech Data Analyst!Position SummaryAs a Fintech Data Analyst your main responsibilities will be to monitor the company's Fintech setup performance by assessing quantitative and qualitative metrics, combine travel and payment related business data and develop relevant reports and methodologies to ensure goal accomplishment.Additionally, you will collaborate with internal departments as well as external partners to manage incidents, propose optimizations and participate in new solution developments/projects that ensure a high level of automation while increasing company value. The ideal candidate must have excellent investigative skills, problem-solving attitude, great business acumen and project management skills.You will be located in Athens and will be part of the Etraveli Group Fintech Team.ResponsibilitiesTake ownership of the company's checkout page acceptance performancePerform daily/weekly/monthly KPI analysis and work closely with the Fintech product/ solutions team in order to propose corrective actions and maximize the company's impactParticipate in cross-functional projects across fintech and traveltech areas that are related to KPI improvements and overall approval upliftContinuously seek for automations within the data analysis area to promote real time alerts, provide input to accommodate machine learning development and promote automationsFully manage dedicated reporting package aiming to monitor relevant KPIS performance. Support new fintech products/ solutions evaluation including new providers expected impactResolve operational issues with regards to fintech set up related to 3rd party providers. Keep up to date documentation with logs on incidents/changesIdentify areas of risk, evaluate and escalate to the relevant teams while being able to create comprehensive material, present and discuss relevant findings with different teamsBe up-to-date with Schemes new regulations as well as Fintech industry’s news/regulationsRequirementsDegree in Mathematics, Business, Science, Technology or EngineeringApproximately 2-3 years working experience in a similar analyst positionExperience/knowledge of the fintech area or/and in large data analysis under a top down/ bottom up approach will be considered a plusExperience in reporting solutions (e.g. Qlikview, Qliksense, Looker, Python etc.) will be highly appreciated. Advanced experience with MS office (especially excel) Strong numerical & organizational skills combined with business understandingData driven/360 view thinking along with strong critical, analytical and investigation skillsSelf-motivated with ability to take ownership in a fast growing environmentAbility to act proactively, take initiatives and pay attention to detailStrong communication skills, can-do approach & excellent command of the English languageHigh level of responsibility & integrity combined with eagerness to work in a multicultural, international environment subject to continuous changesBenefitsWe are looking for people who would make the world smaller for travelers but want a bigger world of opportunities for themselves. With us you can enjoy:Hybrid working environment - having the opportunity to work both remotely and at the office enabling you flexibility! Health Benefits - Through partners we offer a private health insurance plan. We also offer the possibility to use 2 extra medical leave days in case of needMonthly ticket restaurant card - to spend in one of the thousands affiliated restaurants, cafes, stores or supermarkets across GreeceOffice in the City – We sit on bright, large floors (over 4000㎡!) in central Athens. Just a short walk from the Ambelokipi Metro stationGrowth – We believe in personal development and continuous education, thus we offer the opportunity of role-related training on tools and best practicesWe also like to schedule company/department/team activities and events outside the office space!We have a relaxed & fun work environment where you can enjoy free breakfast coffee/tea, playing ping pong or video games


        Show more

        


        Show less",Entry level,Full-time,Analyst,"Technology, Information and Internet"
Overmind,"Athens, Attiki, Greece",2 months ago,158 applicants,Data Analyst,"Overmind's mission is to enable more developers to enter web3, build ground-breaking products, and access rare opportunities. We believe that one of the biggest drags on crypto's growth is the friction and uncertainty that developers face in the transition from web2 to web3.Overmind makes it easy for all people, regardless of what coding experience they have, to continue to learn, earn and grow through a series of quests, and find their next role in web3.As our first Data Analyst, you will join our Growth team focussing on optimizing our user acquisition and retention funnels. To achieve this goal, one of our team's core beliefs is that we need to experiment, iterate and optimize at pace. Partnering closely with a small team, you will obsess over experimentation and always strive to iterate on the highest ROI growth strategies.You WillDevelop, implement, track, and optimize user acquisition campaigns across multiple platformsOwn our BI and CRM dashboards and measure the success of our marketing channels and effortsContinue to grow your analytics skills and share your knowledge with other team membersWork with Product & Engineering partners to optimize our core product driven by your analyticsYou HaveStrong SQL and data analysis skillsAn affinity for BI and dashboardsA highly analytical problem-solving mindsetA rare combination of quantitative and business acumenYou May HaveExperience with PythonExperience with CRM managementPreviously worked in a remote role within a startupBachelors or advanced degree in Data Science or related subjectNeedless to say, none of the above supersedes your intellectual curiosity and drive to build world-changing products.To build a world-class developer onboarding and educational platform, that removes the friction and uncertainty that developers face in the transition from web2 to web3, we need to build a team with many different perspectives and experiences. We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We encourage candidates from all backgrounds to apply and always consider qualified applicants with arrest and conviction records, in accordance with the Singapore Fair Consideration Framework.Applicants in need of special assistance or accommodation during the interview process or in accessing our website may contact us by sending an email to assistance(at)overmind.xyz. We will treat your request as confidentially as possible. In your email, please include your name and preferred method of contact, and we will respond as soon as possible.
      

        Show more

        


        Show less",Entry level,Full-time,Information Technology,"Technology, Information and Internet"
Alma Economics,"Athens, Attiki, Greece",3 days ago,125 applicants,Data Analyst,"What we doAlma Economics combines unparalleled analytical expertise with the ability to communicate complex ideas clearly.We are a team of economists, social researchers, data scientists, developers and creatives working together on critical issues facing our society today. Our work spans multiple policy areas, including education, health and social care, housing and homelessness, the environment, public finance, and international development, among others.Our diverse staff combines decades of experience in economic and social research at the highest levels with the ability to develop state-of-the-art tech tools and powerful communications.We work with some of the most forward-thinking organisations in the voluntary, public, and private sectors. Our clients include most UK government departments, the Welsh Government, the Scottish Government, councils across the country, arms-length bodies, and several leading charities.Internationally, we work with major supranational organisations including the World Bank, UNICEF, the WHO, the OECD, and the European Commission, as well as a number of national governments in Europe, Africa, the Middle East and Asia.The roleDo you want to use coding to make a difference in society? From day 1, as a member of the Alma Economics developers’ team, you’ll have the opportunity to develop innovative and state-of the art products that can improve the lives of people around the world.In this role, you will create new software and tools for internal use, analyse data for the business intelligence team and automate business processes. The products you design and create could be for our clients or used internally to help shape the direction of our company.Who we want to work withYou enjoy working with others. You take active steps to develop and support your colleagues. You want to better understand how complex technical systems work and have an eye for good design.You love learning and you always operate with integrity. As our work evolves, you will find opportunities to develop your professional abilities, satisfy your intellectual curiosity and define your role in a dynamic work environment.We are open to receiving applications from individuals of varying levels of experience and from a wide range of backgrounds; the specific responsibilities of the role as well as the financial offer to successful candidates will vary accordingly.Requirements:Working knowledge of PythonWorking knowledge of SQLExperience with data wrangling in PandasGood communication skillsAbility and willingness to learnProblem-solving mentalityDrive to create and innovateWorking knowledge of EnglishDesirable skills:PostgreSQL or any other DBMSExperience with Business AnalysisAbility to write up detailed technical documentationExperience with data scrapingWorking arrangementsAlma Economics is a friendly and informal place, and our offices are designed for both work and play. We enjoy working from the office as we foster a strong culture within modern and fun spaces, allowing for casual catch ups, mentoring, brainstorming and teambuilding.We do not have a one-size-fits-all WfH policy. Most staff members work from home for one or two days during a typical week, while it is also possible to arrange to WfH for more extended periods (e.g., 2-4 weeks) to visit family or travel.While most staff work 5-day weeks, for most full-time positions we also offer the option of a 4-day working week, either from day one or as an arrangement employees can transition into later in their Alma career.Our offices are disabled-accessible, and we are committed to providing all necessary support to colleagues that require it, but we are also happy to consider remote working arrangements for applicants with disabilities or health conditions that prevent them from working on-site. We welcome candidates from all backgrounds and ensure that no one receives less favourable treatment on the grounds of age, gender, sexual orientation, disability or physical condition, marital status, race, or religion.Check out more employment opportunities at Alma Economics and our tips for applicants here: www.almaeconomics.com/tips-for-applicants


        Show more

        


        Show less",Entry level,Full-time,Information Technology and Consulting,Business Consulting and Services
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
