company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Opinion Focus Panel LLC,United States,3 days ago,,Data Analyst Coordinator ( Remote),"Check Your Email Inbox After Applying For Next Steps. After applying , You will get an email within 5 minutes for next steps to follow your application.This is a Remote Position.Our company is looking for qualified candidates to participate in paid national and local focus groups, clinical trials, and also market research studies.For the majority of our paid market research assignments, you have the option to participate remotely or in person. This provides a great opportunity for you to earn extra income while working from the comfort of your home.Job RequirementsShow up at least 10 mins before the scheduled start time of the discussionContribute to the discussion by completing both written and oral instructionsFill out the written survey provided for each panelYou will be required to try out the provided products and/or services and be ready to discuss them before the meeting dateQualificationsA smartphone with a functioning camera or webcam on a desktop/laptop is required.High-speed internet access is necessary.Ability to comprehend and follow both oral and written instructionsData entry clerk experience is not compulsoryBenefitsFlexibility to take part in discussions in person or remoteWork at home allows you to avoid a commuteNo minimum hours required. You can do this full-time or part-timeReceive complimentary samples from our sponsors and partners in exchange for providing honest feedback on their productsOpportunity to test and review new products or services before they are released to the publicThis is Remote JobCompensation$30 - $75 (per 1 hr session)$950- $1550 (multi-session)This position is suitable for those seeking temporary, part-time, or full-time work. The hours are flexible and no prior experience is required. This is an excellent opportunity to supplement your income if you are a data entry clerk or anyone seeking a flexible part-time remote work from home job.Apply on our website now and see if you qualify
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Market Research
Infojini Inc,"San Francisco, CA",2 days ago,80 applicants,Financial Data Analyst,"Position Title- Financial Data AnalysisLocation- San Francisco, CA 94102Duration- 6+ month Pay - $68/hr Summary of PositionThis role is responsible for designing, developing and implementing a comprehensive budget forecasting tool. Key duties include: -Design and develop an Excel-based (or other software) that allows for input of historical financial data, application of various forecasting models, and generation of future budget projections. -Implement advanced MS Office Suite features such as macros, custom formulas, and VBA scripts to automate complex functions and enhance user interaction. -Design a clear, intuitive user interface tool that will ensure ease of use for individuals with varying levels of Excel proficiency. -Incorporate data validation, conditional formatting, and user prompts to guide users through the data entry and forecasting process. -Conduct training sessions for potential users, demonstrating the tool's features and providing guidance on interpreting the results. As needed, this role will assist staff with providing analytical support to resolve operational issues and assist with major HR initiatives, which can include stress-testing scenarios, report review, workflow and process design, and data validation/scrubbing. Required Skills, Licenses, Certifications and Education (Include Preferred Skills in parentheses): This role requires a deep understanding of financial modeling, data analysis, and Excel programming (VBA) to create a user-friendly, accurate, and dynamic forecasting tool that meets HR's budgeting and financial planning needs. Bachelor's degree in Finance, Economics, Computer Science, or a related field Strong proficiency in Excel, including advanced formulas, pivot tables, charts, and developing macros through VBA. Experience in financial modeling, data analysis, and/or budget forecasting Knowledge of statiscal analysis and forecasting methodologies Excellent problem-solving skills and attention to detail Strong communication and training skills. Desired Attributes: Experience with BI tools (PowerBI, Tableau) for data visualization Familiarity with database management and SQL Certification in financial modeling or Excel proficiency.saif.t@infojiniconsulting.com Direct : (718) 874-6318 Infojini Consulting



        
            Show more
          

          



        
            Show less",Not Applicable,Contract,Finance,Staffing and Recruiting
AgileEngine,"Jacksonville, FL",3 days ago,38 applicants,Middle Data Analyst (Quicksight),"AgileEngine is a top-ranking provider of software solutions to Fortune 500, Global 500, and Future 50 companies. Listed on Inc. 5000 among the fastest-growing US companies, we are always open to talented software, UX, and data experts in the Americas, Europe, and Asia.If you like a challenging environment where you’re working with the best and are encouraged to learn and experiment daily, there’s no better place — guaranteed! :)What you will doHelp stakeholders to shape their needs into useful reports; Define key metrics within the company; Translate use cases into task items for our engineering team to work on. Must havesWorked with any dashboarding tool, preferably QS; Experience creating interactive dashboards; Worked with IaC (CDK preferably); SQL experience; Worked with any dashboarding tool such as Tableau or PowerBI, preferably QS; Strong proficiency with SQL and its variations between database technologies, preferably Redshift; Work with business users to understand and define data requirement needs. Nice to havesDBT experience; Worked with Redshift/Athena. The benefits of joining usProfessional growth Accelerate your professional journey with mentorship, TechTalks, and personalized growth roadmaps.Competitive compensation We match your ever-growing skills, talent, and contributions with competitive USD-based compensation and budgets for education, fitness, and team activities.A selection of exciting projects Join projects with modern solutions development and top-tier clients that include Fortune 500 enterprises and leading product brands.Flextime Tailor your schedule for an optimal work-life balance, by having the options of working from home and going to the office – whatever makes you the happiest and most productive.



        
            Show more
          

          



        
            Show less",Entry level,Full-time,Information Technology,IT Services and IT Consulting
Mount Sinai Health System,United States,22 hours ago,76 applicants,Data Analyst II- Windreich Department for Artificial Intelligence & Human Health,"DescriptionStrength Through DiversityGround breaking science. Advancing medicine. Healing made personal.Roles & Responsibilities: The Windreich Department of Artificial Intelligence and Human Health within the Icahn School of Medicine at Mount Sinai is searching for a Data Analyst to join Dr. Ipek Ensari’s research laboratory. Our group conducts research in the intersection of biomedical informatics, artificial intelligence, and women’s health. We have several studies that use patient-generated data obtained from various sources (e.g., wearables, sensors, electronic health records) and digital health technologies to investigate women’s reproductive disorders and design disease management strategies. The ideal candidate will possess a combination of technical, domain-specific, and soft skills to analyze complex datasets, evaluate data quality, and communicate insights clearly to technical and non-technical stakeholders.ResponsibilitiesAcquire and manage patient-generated health data from various sources, ensuring data integrity, privacy, and security.Process, clean, and organize large datasets, making them suitable for analysis and modeling.Evaluate quality and integrity of the study data obtained from various sources (e.g., wearables, mobile phone Apps, electronic health records)Employ statistical techniques to interpret and analyze healthcare data.Work closely with healthcare professionals to understand the context and implications of data findings within the realm of women’s health. Aid the research team in formulating questions and hypotheses by providing insights from preliminary data analyses. Contribute to the design of research methods, ensuring that data-related aspects are adequately addressed. Review the latest literature and integrate findings to improve and innovate the lab’s approaches and methodologies.Clearly convey data findings, insights, and implications to both technical and non-technical stakeholders through reports, presentations, and discussions. QualificationsBachelors degree in computer science, statistics and/or related field required, or combination of equivalent work experience and education. Masters degree in relevant field of study preferred (e.g., statistics, epidemiology, computer science, etc.).3+ years of analytics experience including report development and database application/management experience, preferably in a research or healthcare environmentProficiency in statistical software (e.g. R, Python) and database management skills.Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy.Knowledge of data privacy and security.Experience with mixed-level modeling (or other similar models) and generalized additive models is a strong plus. Must be able towork closely with others.communicate effectively, both written and verbal.learn/grow skill sets.Employer DescriptionStrength Through DiversityThe Mount Sinai Health System believes that diversity, equity, and inclusion are key drivers for excellence. We share a common devotion to delivering exceptional patient care. When you join us, you become a part of Mount Sinai’s unrivaled record of achievement, education, and advancement as we revolutionize medicine together. We invite you to participate actively as a part of the Mount Sinai Health System team by:Using a lens of equity in all aspects of patient care delivery, education, and research to promote policies and practices to allow opportunities for all to thrive and reach their potential.Serving as a role model confronting racist, sexist, or other inappropriate actions by speaking up, challenging exclusionary organizational practices, and standing side-by-side in support of colleagues who experience discrimination.Inspiring and fostering an environment of anti-racist behaviors among and between departments and co-workers.We work hard to acquire and retain the best people and to create an inclusive, welcoming and nurturing work environment where all feel they are valued, belong and are able to professional advance. We share the belief that all employees, regardless of job title or expertise contribute to the patient experience and quality of patient care.Explore more about this opportunity and how you can help us write a new chapter in our history!“About the Mount Sinai Health System:Mount Sinai Health System is one of the largest academic medical systems in the New York metro area, with more than 43,000 employees working across eight hospitals, more than 400 outpatient practices, more than 300 labs, a school of nursing, and a leading school of medicine and graduate education. Mount Sinai advances health for all people, everywhere, by taking on the most complex health care challenges of our time — discovering and applying new scientific learning and knowledge; developing safer, more effective treatments; educating the next generation of medical leaders and innovators; and supporting local communities by delivering high-quality care to all who need it. Through the integration of its hospitals, labs, and schools, Mount Sinai offers comprehensive health care solutions from birth through geriatrics, leveraging innovative approaches such as artificial intelligence and informatics while keeping patients’ medical and emotional needs at the center of all treatment. The Health System includes approximately 7,400 primary and specialty care physicians; 13 joint-venture outpatient surgery centers throughout the five boroughs of New York City, Westchester, Long Island, and Florida; and more than 30 affiliated community health centers. We are consistently ranked by U.S. News & World Report's Best Hospitals, receiving high ""Honor Roll"" status, and are highly ranked: No. 1 in Geriatrics and top 20 in Cardiology/Heart Surgery, Diabetes/Endocrinology, Gastroenterology/GI Surgery, Neurology/Neurosurgery, Orthopedics, Pulmonology/Lung Surgery, Rehabilitation, and Urology. New York Eye and Ear Infirmary of Mount Sinai is ranked No. 12 in Ophthalmology. U.S. News & World Report’s “Best Children’s Hospitals” ranks Mount Sinai Kravis Children's Hospital among the country’s best in several pediatric specialties. The Icahn School of Medicine at Mount Sinai is ranked No. 14 nationwide in National Institutes of Health funding and in the 99th percentile in research dollars per investigator according to the Association of American Medical Colleges. Newsweek’s “The World’s Best Smart Hospitals” ranks The Mount Sinai Hospital as No. 1 in New York and in the top five globally, and Mount Sinai Morningside in the top 20 globally.The Mount Sinai Health System is an equal opportunity employer. We comply with applicable Federal civil rights laws and does not discriminate, exclude, or treat people differently on the basis of race, color, national origin, age, religion, disability, sex, sexual orientation, gender identity, or gender expression. We are passionately committed to addressing racism and its effects on our faculty, staff, students, trainees, patients, visitors, and the communities we serve. Our goal is for Mount Sinai to become an anti-racist health care and learning institution that intentionally addresses structural racism.”EOE Minorities/Women/Disabled/VeteransCompensationThe Mount Sinai Health System (MSHS) provides a salary range to comply with the New York City Law on Salary Transparency in Job Advertisements. The salary range for the role is $69999.88 - $105124.12 Annually. Actual salaries depend on a variety of factors, including experience, education, and hospital need. The salary range or contractual rate listed does not include bonuses/incentive, differential pay or other forms of compensation or benefits.
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Information Technology,Hospitals and Health Care
Phaxis,"Newark, NJ",1 day ago,,Business Systems Data Analyst,"Must Have Qualifications:- 5 + years of Business Analysis- Fixed Income experience working for buy-side (investment manager, pension fund or hedge fund, etc)- Good experience with Fixed Income instruments- Strong SQL skills, including writing queries and understanding stored proceduresDay-to-Day Responsibilities:- Responsible to create process flows- Conduct gap analysis for current state vs future state- Analyze data and perform business requirement gathering- Analyze and support business processes and make recommendations for improvements



        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,"Capital Markets, Financial Services, and Investment Banking"
McKesson,"Atlanta, GA",6 days ago,90 applicants,Business Intelligence Analyst,"The Business Intelligence Analyst will work on a team interacting with all aspects of the business to support the BI platform, design models for new products, analyze data, and build reports and dashboards. The ideal candidate should be a results-oriented person with excellent communication and troubleshooting skills. The BI Developer will work focus mainly on the Looker/BigQuery platform as we migrate from on-prem to GCP Cloud.Key ResponsibilitiesDesign and produce complex reports, dashboards, and scorecards using Looker for internal and external customersAssist in designing of new data models using Google BigQueryRecommend database changes working with DBAs and DevelopersUse GitHub actions to promote objects to multiple Looker environmentsWork closely with Developers, Business Analysts, Product Managers to develop product metricsComplete complex data analysis and ad-hoc requestsMust be able to troubleshoot and resolve data issues with large data sets in a complex data structure.Maintain Looker Cloud environments (Dev, UAT, and Production)Help to configure system security to ensure new product reports and customers are configured properlyUI/UX designUnderstanding of HIPAA requirements and data security and how they apply to our workMinimum Requirements2+ years working in a Data Analytics or Business Intelligence role1+ year of experience working with Looker1+ year of experience working with Google BigQuery (preferred) or Snowflake or DataBricksAdvanced skills with SQL (stored procedures, views, synonyms, etc)Experience with PythonCritical SkillsAdvanced data troubleshooting skillsExcellent written, verbal, and interpersonal communication skillsComfortable working interactively with Developers, Product Managers, Account Managers, Customer Support, and external customersGreat attention to detailAdditional Knowledge & SkillsExperience with Cognos Analytics (version 11.x)Experience with TableauExperience with Oracle 12c/19cExperience with Unix/LinuxExperience with GCP ETL/ELT tools like Cloud Run or Cloud FunctionsExperience with Looker APIFamiliar with Jira and ConfluenceFamiliar with pharmacy real-time transaction standardsFamiliar with pharmaceutical manufacturer data and marketing methodsEducation4-year degreeAt CoverMyMeds, we care about the well-being of the patients and communities we serve, and that starts with caring for our people. That’s why we have a Total Rewards package that includes comprehensive benefits to support physical, mental, and financial well-being. Our Total Rewards offerings serve the different needs of our diverse employee population and ensure they are the healthiest versions of themselves. For more information regarding benefits at CoverMyMeds, please click here.As part of Total Rewards, we are proud to offer a competitive compensation package at CoverMyMeds. This is determined by several factors, including performance, experience and skills, equity, regular job market evaluations, and geographical markets. In addition to base pay, other compensation, such as an annual bonus or long-term incentive opportunities may be offered.Our Base Pay Range for this position$65,800 - $109,600CoverMyMeds is an equal opportunity and affirmative action employer. We embrace diversity and are committed to creating an inclusive environment for all employees. Qualified applicants will be considered for employment without regard to race, religion, gender, gender identity, sexual orientation, national origin, age, disability or veteran status.
        


        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,"Research, Analyst, and Information Technology",Hospitals and Health Care
Trustmark Bank,"Jackson, MS",9 hours ago,,Data Analyst - Retail Banking,"OverviewPosition is responsible for developing, compiling and analyzing data, preparing reports, making presentations, dashboards, and interpreting data to effectively convey the Retail Banking story and to assist the management team with data-driven decisions.Responsibilities Create, run, modify, and produce accurate standard/ad-hoc queries and reports to support business needs for information and/or data  Monitor and analyze Retail branch fraud losses  Analyze and understand data to provide clarity to the team and assist with data-driven decisions  Create dashboards, meaningful graphic visualizations, general and executive-level presentations, and effective reports to convey the story and to assist the retail management team with data-driven decisions  Prepare monthly reports for CIS, CTR Violations, Exceptions, New Account Charge off and cash outages  Develop and analyze operational statistics relative to the Retail Branch activity. Prepare management reports to document trends and predict future results  Perform additional duties as assigned. Qualifications Bachelor’s degree in business or related field of study  2+ years of experience or related college course work involving data extracts, data storytelling and presentation of data related topics  Advanced skills in Microsoft Products including Word, Excel, PowerPoint, Pivot Tables and VLOOKUPs  Must be able to always exercise confidentiality  Must have strong organizational skills with the ability to effectively manage multiple projects  Must be detail with strong critical thinking skills  Excellent verbal and written communication skills  Excellent customer service skills and the ability to maintain cooperative working relationships Preferred Preferred:  Data Analytics or other related certification  Experience with dashboard software including Power BI, etc.  Knowledge of data and practices, preference is prior experience with Trustmark data and organizational structure  Ability to write SQL queries



        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Banking
SynergisticIT,"Phoenix, AZ",4 days ago,30 applicants,Entry Level Data Scientist/Analyst,"Since 2010 Synergisticit has helped Jobseekers differentiate themselves by providing candidates the requisite skills and experience to outperform at interviews and clients. Here at SynergisticIT We just don't focus on getting you a Job we make careers.All Positions are open for all visas and US citizensWe at Synergisticit understand the problem of the mismatch between employer's requirements and Employee skills and that's why since 2010 we have helped 1000's of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart labs etc to name a few.We have an excellent reputation with the clients. Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers for full time positions with clients.Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates or People looking to switch careers or who have had gaps in employment and looking to make their careers in the Tech Industry.We assist in filing for STEM extension and also for H1b and Green card filing to CandidatesIf you applied for a job and got emails from our Job Placement Program team please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team.please check the below links to see success outcomes of our candidates and our participation at different Tech industry events and how we are different from other organizations in helping Jobseekers secure Tech careers(url removed)We regularly interact with the Top Tech companies to give our candidates a competitive advantage-Please see us exhibiting at Oracle Cloud world /Oracle Java one (Las vegas) -2023/2022 and at Gartner Data Analytics Summit (Florida)-2023(url removed) (url removed) (url removed) (url removed)(url removed)For preparing for interviews please visit (url removed)We are looking for the right matching candidates for our clientsPlease apply via the job postingREQUIRED SKILLS For Java /Full Stack/Software ProgrammerBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleProject work on the skillsKnowledge of Core Java , javascript , C++ or software programmingSpring boot, Microservices, Docker, Jenkins and REST API's experienceExcellent written and verbal communication skillsFor data Science/Machine learning PositionsRequired SkillsBachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, ITProject work on the technologies neededHighly motivated, self-learner, and technically inquisitiveExperience in programming language Java and understanding of the software development life cycleKnowledge of Statistics, SAS, Python, Computer Vision, data visualization toolsExcellent written and verbal communication skillsPreferred skills: NLP, Text mining, Tableau, PowerBI, SAS, TensorflowIf you get emails from our Job Placement team and are not interested please email them or ask them to take you off their distribution list and make you unavailable as they share the same database with the client servicing team who only connect with candidates who are matching client requirements.No phone calls please. Shortlisted candidates would be reached out. No third party or agency candidates or c2c candidates
        


        
            Show more
          

          



        
            Show less",Entry level,Full-time,Engineering and Information Technology,IT Services and IT Consulting
Steneral Consulting,"Piscataway, NJ",5 days ago,77 applicants,Hybrid Work - Need Jr - Mid Data Engineer/Analyst in Piscataway NJ,"Piscataway, NJ – 3 days onsite a week, must be local to NJ and under 60 minsMust be W2 or 1099Looking for someone with 5+ years of exp. This is a mid junior roleDo they have a minimum of 5 years of IT experience?Do they have experience with Tableau reporting?Experience with Alteryx?Experience with Marketo?Job DescriptionPosition Overview:As a Junior Data Engineer with a specialization in Marketo and Alteryx, you will play a crucial role in extracting, transforming, and delivering valuable data insights to support our business initiatives. You will work closely with cross-functional teams, serving as a bridge between technical data operations and business stakeholders.Key ResponsibilitiesData Integration: Collaborate with the IT and Marketing teams to design and implement data integration pipelines that connect Marketo with our data infrastructure.Data Manipulation: Leverage Alteryx to transform, cleanse, and manipulate raw data from various sources into formats suitable for analysis, reporting, and visualization.Data Quality: Ensure data accuracy, consistency, and completeness through data profiling, validation, and data cleansing techniques.ETL (Extract, Transform, Load): Develop ETL processes to move, transform, and load data from source systems to data warehouses.Reporting and Visualization: Create and maintain dashboards and reports to provide business stakeholders with actionable insights derived from Marketo data.Collaboration: Work closely with marketing and sales teams to understand their data requirements and help them make data-driven decisions.Documentation: Maintain clear and comprehensive documentation for data processes, data models, and transformation workflows.Data Security: Ensure compliance with data privacy and security regulations and best practices.Adaptability: Stay current with industry trends and new data technologies, providing suggestions for improvements and optimization.
        


        
            Show more
          

          



        
            Show less",Associate,Full-time,Information Technology,IT Services and IT Consulting
,,,,,,,,,
"Haas Automation, Inc.","Oxnard, CA",6 days ago,164 applicants,Digital Marketing Data Analyst (44476),"Job DetailsJob LocationOxnard, CAPosition TypeRegular Full TimeSalary Range$29.00 - $47.00 HourlyDescription Digital Marketing Data Analyst Salary Range: $29.00 - $47.00/ Hr.  As the largest machine tool builder in the western world, we need world-class talent in all of our departments. And we’re not just looking for people for the production floor. Haas is a very vertically integrated company, with a wide range of high-tech career opportunities available.  Oh, and yes, we are the same Haas that owns the Stewart-Haas Racing NASCAR teams, and the Haas F1 Team from the Netflix series: Drive to Survive. We are seeking a talented and detail-oriented Digital Marketing Data Analyst to join our marketing team. The ideal candidate will be adept at collecting, analyzing, and interpreting data to provide actionable insights that drive informed marketing strategies. As a Digital Marketing Data Analyst, you will play a pivotal role in optimizing marketing performance, enhancing customer experiences, and contributing to data-informed decision-making across the organization.If you are a data-driven professional with a passion for marketing analytics and a knack for turning data into actionable recommendations, we invite you to apply to join our team and contribute to the success of our marketing efforts. Essential Duties and Responsibilities include the following. Other duties may be assigned. Key Responsibilities  Data Collection and Processing:  Gather, clean, and organize marketing data from various sources, including SAP BW, CRM systems, marketing automation platforms, and databases.  Ensure data accuracy and completeness, collaborating with other teams to streamline data collection processes.  Data Analysis and Interpretation:  Conduct in-depth analysis of marketing campaigns, customer behavior, and other relevant metrics.  Interpret data trends, patterns, and anomalies to provide insights into marketing performance and identify areas for improvement.  Reporting and Visualization:  Generate regular reports and dashboards to communicate key performance indicators (KPIs) and trends to marketing and leadership teams.  Utilize data visualization tools to present complex information in a clear and accessible manner.  Marketing Strategy Support:  Collaborate with digital marketing team to understand their objectives and provide data-driven recommendations for campaign optimization.  Assist in the development and evaluation of marketing strategies based on data insights.  A/B Testing and Experimentation:  Design and implement A/B tests and experiments to optimize marketing campaigns, messaging, and targeting.  Analyze and report on the results of experiments to inform future marketing initiatives.  Continuous Learning and Innovation:  Stay informed about industry trends, emerging technologies, and best practices in marketing analytics.  Proactively explore new data sources and analytical tools to enhance the depth and accuracy of marketing insights.  Employees are expected to follow instructions, procedures and to escalate any issue impacting workflow, quality, etc. Employees must exhibit honesty and integrity as well as demonstrate adherence to rules, procedures and policies.Supervisory Responsibilities Supervisory Responsibilities  Supervised Employees This job does not have any supervisory activities.0Qualifications Qualifications To perform this job successfully the candidate must be able to perform each essential duty adequately. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.Minimum Qualifications Bachelor's degree in Marketing , Statistics, Data Science, or a related field.  Proven experience as a Marketing Data Analyst or similar role.  Proficient in data analysis tools such as SQL, Excel, and statistical software.  Experience with data visualization tools like Tableau, Power BI, or similar platforms.  Strong analytical and problem-solving skills, with attention to detail.  Excellent communication skills to convey complex data insights to non-technical stakeholders.  Education Bachelor's Degree BA/BS/BFA/BSA from a four-year college or university is required, plus additional related experience, training and/or equivalent combination of education and experience.Preferred MajorMarketingStatisticsData ScienceMinimum Years Of Experience2-5 yearsLanguage SkillsMust have the ability to read, analyze, and interpret general business periodicals, professional journals, technical procedures, and/or governmental regulations in English. Must be able to write analytical and/or technical reports, business correspondence, procedure manuals, and create instructional reference material. Able to speak effectively before groups, customers, employees of the organization and/or the general public.Mathematical SkillsMust have the ability to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. May need to compute rate, ratio, and percent and to draw and interpret graphs. Reasoning Ability Must have the ability to define problems, collect data, establish facts, and draw valid conclusions. Must be able to interpret an extensive variety of technical instructions such as mathematical and/or diagram form and deal with several abstract and concrete variables. Physical Demands The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Physical Activity  Duration SittingFrequentlyStandingFrequentlyWalkingOccasionallyBending (neck)FrequentlyBending (waist)RarelySquattingRarelyTwisting (neck)OccasionallyTwisting (waist)OccasionallyClimbingRarelyKneelingRarelyCrawlingRarelyReaching (above shoulder level)OccasionallyReaching (below shoulder level)Occasionally Hand Use  Duration Repetitive use of handFrequentlySimple graspingFrequentlyPower graspingRarelyFine manipulationFrequentlyPushing & PullingFrequently Vision RequiredClose visionYesDistance visionYesColor visionYesPeripheral visionYesDepth perceptionYesAdjust focusYesLifting Requirements Duration 0-10 lbs.Occasionally11-25 lbs.Occasionally26-50 lbs.Never51-60 lbs.Never61+ lbs.Never Equipment Use  Duration This position requires computer use, including monitor, keyboard, mouse, trackball, touchpad, etc.Frequently Work Environment The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Noise Level The Noise Level In The Work Environment Is UsuallyLow Work Environment  Duration This position operates in a general office or engineering lab environmentConstantlyEmployee will work around machining or on the production floorNeverEmployee is exposed to moving mechanical parts and vibrationNeverEmployee is exposed to hazardous chemicals, fumes or airborne particlesNeverEmployee is exposed to outside weather conditions, extreme cold or extreme heatNeverEmployee is exposed to risk of electrical shockNever
        


        
            Show more
          

          



        
            Show less",Mid-Senior level,Full-time,Information Technology,Machinery Manufacturing
CIPE Solutions,"Atlanta, GA",9 hours ago,,Billing Data Analyst,"Job DescriptionWe are seeking a Billing Data Analyst to help our team with a very important billing platform migration. You will compile data, compute charges, and prepare invoices. This position is temporary and could last from 2-4 weeks. May have potential for a full time position.Responsibilities:Recreate reoccurring invoice template in a new billing softwareAudit account billing history to confirm each account is being accurately chargedDistribute invoices to customers Keep accurate records in accordance with company standardsPerform all other data entry tasksQualifications:Previous experience in billing, finance, or other related fieldsExperience in data entryKnowledge of standard accounting proceduresAbility to prioritize and multitaskPrevious experience with Quickbooks onlinePreferred experience with ConnectWise manage Company DescriptionWe're CIPE Solutions. At our core, we're a managed technology partner that specializes in solutions for national franchised brands and multi-site organizations. We touch the lives of business owners by providing IT infrastructure that meets the needs of today's technology driven world.We're CIPE Solutions. At our core, we're a managed technology partner that specializes in solutions for national franchised brands and multi-site organizations. We touch the lives of business owners by providing IT infrastructure that meets the needs of today's technology driven world.
        


        
            Show more
          

          



        
            Show less",Entry level,Temporary,Information Technology,IT Services and IT Consulting
Opinion Focus Panel LLC,United States,3 days ago,,Digital Data Analyst- Remote,"Check Your Email Inbox After Applying For Next Steps. After applying , You will get an email within 5 minutes for next steps to follow your application.This is a Remote Position.Our company is looking for qualified candidates to participate in paid national and local focus groups, clinical trials, and also market research studies.For the majority of our paid market research assignments, you have the option to participate remotely or in person. This provides a great opportunity for you to earn extra income while working from the comfort of your home.Job RequirementsShow up at least 10 mins before the scheduled start time of the discussionContribute to the discussion by completing both written and oral instructionsFill out the written survey provided for each panelYou will be required to try out the provided products and/or services and be ready to discuss them before the meeting dateQualificationsA smartphone with a functioning camera or webcam on a desktop/laptop is required.High-speed internet access is necessary.Ability to comprehend and follow both oral and written instructionsData entry clerk experience is not compulsoryBenefitsFlexibility to take part in discussions in person or remoteWork at home allows you to avoid a commuteNo minimum hours required. You can do this full-time or part-timeReceive complimentary samples from our sponsors and partners in exchange for providing honest feedback on their productsOpportunity to test and review new products or services before they are released to the publicThis is Remote JobCompensation$30 - $75 (per 1 hr session)$950- $1550 (multi-session)This position is suitable for those seeking temporary, part-time, or full-time work. The hours are flexible and no prior experience is required. This is an excellent opportunity to supplement your income if you are a data entry clerk or anyone seeking a flexible part-time remote work from home job.Apply on our website now and see if you qualify
        


        
            Show more
          

          



        
            Show less",Not Applicable,Full-time,Information Technology,Market Research
