company,location,posted_time_ago,applicant_number,job_title,job_description,level,employment_type,job_function,industries
Domes Resorts ,"Athens, Attiki, Greece",6 days ago,,Assistant Pastry Chef - 91 Athens Riviera,"Η Domes Resorts και το επιτυχημένο εστιατόριο Barbarossa ταξιδέυουν μαζί στην Αθήνα και αναζητουν Assistant Pastry Chef /Ζαχαροπλάστη για το νέο πολυτελές Glamping και Members Club «91 Athens Riviera» στην περιοχή της Βούλας.Καθήκοντα  Παρασκευή ευρείας ποικιλίας ειδών ζαχαροπλαστικής ακολουθώντας παραδοσιακές και σύγχρονες συνταγές Δημιουργία νέων και συναρπαστικών επιδορπίων για την ανανέωση των μενού μας και την προσέλκυση του ενδιαφέροντος των πελατών Διακόσμηση γλυκών, χρησιμοποιώντας διαφορετικά είδη γλάσου, επικαλύψεων, κ.λπ., ώστε να διασφαλίζεται η όμορφη και εντυπωσιακή εμφάνιση Παρακολούθηση αποθεμάτων βασικών υλικών, όπως αλεύρι, ζάχαρη, κ.λπ. και πραγματοποίηση των κατάλληλων παραγγελιών εντός του προϋπολογισμού Έλεγχος της ποιότητας των υλικών, της κατάστασης του εξοπλισμού και των συσκευών που χρησιμοποιούνται στην παρασκευή Διατήρηση ενός καθαρού και τακτοποιημένου πόστου και συμμόρφωση με τα πρότυπα υγείας και ασφάλειας RequirementsΑπαραίτητα Προσόντα  Απόφοιτος/-η σχολής μαγείρων  Προϋπηρεσία τουλάχιστον 2 ετών σε εστιατόρια à la carte σε ξενοδοχεία 5*  Γνώση και τήρηση διαδικασιών υγιεινής και ασφάλειας  Γνώση της ελληνικής και τουλάχιστον της αγγλικής γλώσσας  Ευελιξία στη διαχείριση προβλημάτων  Προσαρμοστικότητα στο περιβάλλον εργασίας  Προσφορά και διάθεση υπηρεσιών υψηλών προδιαγραφών  Πνεύμα ομαδικότητας και συνεργασίας  Προσεγμένη εμφάνιση, καθαριότητα  Επαγγελματισμός  BenefitsΣτο πλαίσιο της παραπάνω θέσης, προσφέρουμεΠακέτο αποδοχών ανάλογο προσόντων     Δυνατότητες ανάπτυξης μέσα σε ένα συνεχώς αναπτυσσόμενο εργασιακό περιβάλλον  Άριστο περιβάλλον εργασίας  Συνεχή εκπαίδευση   Domes Resorts is an equal opportunity employer, all applications will be treated in strict confidentiality.  Only suitable candidates will be contacted. 
      

        Show more

        


        Show less",Associate,Full-time,Other,"Technology, Information and Internet"
COSTA NAVARINO,Greece,3 months ago,,Banquet Sous Chef for Costa Navarino Dunes (2024),"Costa Navarino is in Messinia in the southwest Peloponnese, in one of the most unspoiled and breathtaking landscapes in the Mediterranean. It is currently home to four 5-star deluxe hotels, The Romanos, a Luxury Collection Resort and The Westin Resort at Navarino Dunes, W-Costa Navarino at Navarino Waterfront and Mandarin Oriental at Navarino Bay.In the coming years, more upscale branded hotels will be added to our portfolio, both in Messinia and Athens, including the re-launch of the former Athens Hilton.Navarino Dunes Costa Navarino facilities include 766 bedroom units award winning Anazoe Spa, a 4,000m2 spa & thalassotherapy center, four multi-awarded, signature golf courses, over 20 fine dining venues, 5,000 m2 House of Events and a wide range of sports, such as the ""Mouratoglou Tennis Center"", Bayern Munich football academy, Navarino Outdoor and many more.Costa Navarino is seeking a Banquet Sous Chef to make an impact on this job. The successful candidate will strongly support the Chef De Cuisine, will be an expert in kitchens and will be passionate about creating recipes guests will remember.As our Sous Chef you will:Estimate and communicate daily production needsDemonstrate proper and safe usage of all kitchen equipmentHave knowledge of all standard procedures and policies pertaining to food preparation, receiving, storage and sanitationRespond appropriately to guests' needs during the hours of operationHave the ability to support the control of food costBe able to clearly define productivity standards with quality requirements and methods required to obtain themCheck that all food and beverage outlets' orders are at the correct level and do not surpass the stocks which are requiredEnsure that the wage overtime forecast is submitted each week and authorized by the ChefEnsure accuracy in the weekly time sheets and that they are in accordance with the weekly forecastRequirementsMinimum of 4 years' experience in the Banqueting sector, including a minimum of 2 years as a Banquet Sous Chef in an international 5*hotel chainAbility to speak, write and converse freely in both Greek and EnglishStrong computer skillsA culinary degreeGood hygiene knowledge and HACCP StandardsHigh energy, ability to work under pressure, good organizational skills and interpersonal skillsBenefitsCompetitive compensation packageΟn going training opportunitiesAccommodation in the vicinity of Navarino Dunes (for non Messinians)Meals within the premisesPrivate Medical PlanUse of Navarino Dunes Facilities, according to the relevant policies


        Show more

        


        Show less",Entry level,Contract,Management and Manufacturing,"Technology, Information and Internet"
,,,,,,,,,
,,,,,,,,,
Domes Resorts ,"Athens, Attiki, Greece",5 months ago,74 applicants,Cleaner/Καθαριστής -MAKRIS Athens,"Η Domes Resorts προσγειώνεται στην Αθήνα, καλωσορίζοντας το πρώτο degustation εστιατόριο στο Θησείο. Ο Executive Chef Πέτρος Δήμας και η ταλαντούχα ομάδα του δημιουργούν την απόλυτη fine dining εμπειρία και επιμελούνται ένα μενού βασισμένο στην Ελληνική δημιουργική κουζίνα. Αυτήν την στιγμή αναζητούμε Καθαριστή εστιατορίου με όρεξη και πάθος για να γίνει μέρος της ομάδας MAKRIS Athens by Domes.RequirementsΑπαραίτητη προϋπηρεσία τουλάχιστον 3 ετών σε αντίστοιχη θέσηΚάτοχος πιστοποιητικού υγείαςΓνώση και τήρηση διαδικασιών υγιεινής και ασφάλειαςΠροσαρμοστικότητα στο περιβάλλον εργασίαςΠνεύμα ομαδικότητας και συνεργασίαςΠροσεγμένη εμφάνιση, καθαριότηταΕπαγγελματισμόςBenefitsΠαρέχουμεΠακέτο αποδοχών ανάλογοπροσόντων και προϋπηρεσίαςΠροοπτικές και ευκαιρίες επαγγελματικής εξέλιξηςΕπαγγελματικό περιβάλλον εργασίαςΣυνεχή εκπαίδευσηDomes Resorts is an equal opportunity employer, all applications will be treated in strict confidentiality.Only suitable candidates will be contacted.
      

        Show more

        


        Show less",Entry level,Full-time,Other,"Technology, Information and Internet"
Four Seasons Hotels and Resorts,"Vouliagméni, Attiki, Greece",2 weeks ago,25 applicants,Pastry - Demi Chef de Partie (Seasonal 2024),"Join Our Vibrant Team for Spring/Summer Season 2024!We are OFFICIALLY opening our doors to talented individuals who are eager to contribute to our success and join our ever-growing family. If you're passionate, driven, and ready to be part of a dynamic team, we want you!Four Seasons Hotels and Resorts offers hospitality professionals an opportunity to pursue a lifelong, rewarding career potentially spanning the globe. Attitude counts as much as skill at Four Seasons, so we hire motivated, highly driven people whom we train to perform to the best of their abilities in an environment that encourages them to flourish. Ultimately, our culture breeds success for all—including the company—and rewards it in many different ways.Since re-opening in 2019 after a full renovation, Four Seasons Astir Palace Hotel Athens has redefined the luxury hotel market in Greece and the Eastern Mediterranean. Named Greece’s Leading Luxury Hotel in 2022 at the World Travel Awards, and awarded the 35th position in 50BestHotels, this stylish Athens Riviera icon dazzles all who visit with her rich heritage and serene setting overlooking the Aegean Sea.Four Seasons Astir Palace Hotel Athens is looking for a Pastry - Demi Chef de Partie who will be part of the world's leaders and experts team in the Hospitality industry!THE REQUIREMENTS Are SimpleFluency in English is requiredEU citizenship is requiredEmployees at Four Seasons Astir Palace Hotel Athens offer unrivalled service to an interesting and diverse clientele of local and international guests, including many repeaters. The Hotel features 303 keys, seven eclectic food and beverage outlets, plus luxury amenities including private pools, three private beaches, water sports, a tennis academy, and a Hippocrates-inspired spa.BenefitsWorking at Four Seasons Astir Palace Hotel Athens means joining a forward-thinking and fun-loving team who work together to exceed guest expectations. When employed in Four Seasons Astir Palace, you will enjoy our Employee benefits, which include:Employee Meals;Uniform & Laundry;Bus Transportation to/from Elliniko;Monthly Employee Recognition Program;Opportunities for Global Travel through Task Forces and Transfers;Employee Travel Program (after completing six months with the company, you are eligible for complimentary nights in Four Seasons properties worldwide).


        Show more

        


        Show less",Not Applicable,Full-time,Other,Travel Arrangements and Hospitality
Four Seasons Hotels and Resorts,"Vouliagméni, Attiki, Greece",1 week ago,,Kitchen Admin Coordinator,"Four Seasons Hotels and Resorts offers hospitality professionals an opportunity to pursue a lifelong, rewarding career potentially spanning the globe. Attitude counts as much as skill at Four Seasons, so we hire motivated, highly driven people whom we train to perform to the best of their abilities in an environment that encourages them to flourish. Ultimately, our culture breeds success for all—including the company—and rewards it in many different ways.Since re-opening in 2019 after a full renovation, Four Seasons Astir Palace Hotel Athens has redefined the luxury hotel market in Greece and the Eastern Mediterranean. Named Greece’s Leading Luxury Hotel in 2022 at the World Travel Awards, this stylish Athens Riviera icon dazzles all who visit with her rich heritage and serene setting overlooking the Aegean Sea.Four Seasons Astir Palace Hotel Athens is looking for a Kitchen Admin Coordinator who will:Provide administrative assistance to the kitchen team of either pick-up charts, recipe costing, menus, attendance records and any other requirements.Ensure full purchase coverage with the Birchstreet system for all fresh and frozen food items for the kitchen team, inclusive detailed market list requirements.Assist in H.A.C.C.P. record keeping and monitor their correct maintenance in all kitchens.Provide BEO print-out.Organizing the office area, maintaining office supply par level.Always use guest and employee names wherever possible.Assist others during a fire or emergency evacuation.Follow all hotel policies and procedures as instructed.Encourage continual good co-operation between all departments in Food and BeverageMaintain a high standard of personal hygiene and overall appearance, according to the hotel uniform and grooming standards.Carry out any other duties as directed by the Director of Food and Beverage or Executive Chef.Employees at Four Seasons Astir Palace Hotel Athens offer unrivalled service to an interesting and diverse clientele of local and international guests, including many repeaters. The Hotel features 303 keys, seven eclectic food and beverage outlets, plus luxury amenities including private pools, three private beaches, water sports, a tennis academy, and a Hippocrates-inspired spa.Working at Four Seasons Astir Palace Hotel Athens means joining a forward-thinking and fun-loving team who work together to exceed guest expectations.When employed in Four Seasons Astir Palace, you will enjoy our Employee benefits, which include:Employee Meals;Uniform & Laundry;Bus Transportation to/from Elliniko;Monthly Employee Recognition Program;Opportunities for Global Travel through Task Forces and Transfers;Employee Travel Program (after completing six months with the company, you are eligible for complimentary nights in Four Seasons properties worldwide).


        Show more

        


        Show less",Not Applicable,Full-time,Management,Travel Arrangements and Hospitality
Domes Resorts ,"Athens, Attiki, Greece",10 months ago,25 applicants,Steward/Λαντζιέρης - MAKRIS Athens,"Η Domes Resorts προσγειώνεται στην Αθήνα, καλωσορίζοντας το πρώτο degustation εστιατόριο στο Θησείο. Ο Executive Chef Πέτρος Δήμας και η ταλαντούχα ομάδα του δημιουργούν την απόλυτη fine dining εμπειρία και επιμελούνται ένα μενού βασισμένο στην Ελληνική δημιουργική κουζίνα. Αυτήν την στιγμή αναζητούμε Steward/Λαντζιέρη με όρεξη και πάθος για να γίνει μέρος της ομάδας MAKRIS Athens by Domes.RequirementsΑπαραίτητα προσόντα:Απαραίτητη προϋπηρεσία τουλάχιστον 3 ετών σε αντίστοιχη θέσηΚάτοχος πιστοποιητικού υγείαςΓνώση και τήρηση διαδικασιών υγιεινής και ασφάλειαςΠροσαρμοστικότητα στο περιβάλλον εργασίαςΠνεύμα ομαδικότητας και συνεργασίαςΠροσεγμένη εμφάνιση, καθαριότηταΕπαγγελματισμόςBenefitsΠαρέχουμεΠακέτο αποδοχών ανάλογοπροσόντων και προϋπηρεσίαςΠροοπτικές και ευκαιρίες επαγγελματικής εξέλιξηςΕπαγγελματικό περιβάλλον εργασίαςΣυνεχή εκπαίδευσηDomes Resorts is an equal opportunity employer, all applications will be treated in strict confidentiality.Only suitable candidates will be contacted.
      

        Show more

        


        Show less",Entry level,Full-time,Other,"Technology, Information and Internet"
Canonical,"Athens, Attiki, Greece",1 day ago,,Senior Juju Software Engineer (Go),"The role of a Senior Software Engineer at CanonicalAs a senior software engineer, you'll be an integral part of the team, driving process improvement, assisting the manager in running the team, coaching and developing colleagues with less experience, as well as owning functional areas from design and implementation all the way to support and maintenance.Juju is the engine behind model-driven operations, providing a means to operate complex software on public cloud, private cloud, Kubernetes, and bare-metal. Combined with the Ops framework, Juju provides a complete solution for applications and infrastructure management.Many internal and external teams depend on Juju to deliver their products and services - from Canonical Managed Solutions, our OpenStack and cloud delivery teams, to Fortune 500 companies.Location: This is a Globally remote role.What your day will look likeOwn the design, delivery, and support of features in a highly concurrent, highly distributed system that drives cloud automation and software operations at scale.Collaborate proactively with a distributed teamDebug issues and interact with upstream communities publiclyWork with helpful and talented engineers including experts in many fieldsDiscuss ideas and collaborate on finding good solutionsCoach and develop team members with less experience, actively contributing to building and maintaining a first-class engineering team.Work from home with global travel for 2 to 4 weeks per year for internal and external events What we are looking for in youProven track record of professional software delivery using Go.Hands-on experience developing highly concurrent distributed systemsExcellent communication skills in the English language, both verbal and written, especially in online environmentsAn exceptional academic track record from both high school and preferably universityExperience with agile software development methodologiesWillingness to travel up to 4 times a year for internal eventsAdditional skills that you might also bringThe following skills may be helpful to you in the role, but we don't expect everyone to bring all of them.Experience with container technologies (Docker, LXD, Kubernetes, etc.)Experience doing development in C, C++, Rust, or other low-level programming languages.Solid networking background and experienceExperience in the Linux and open-source software worldExperience with configuration management software (Ansible, Chef, Puppet, et al.)Working knowledge of cloud computingPassionate about software quality and testingExperience with packaging (Debian, snaps)Programming with, and operating, SQL and NoSQL databasesExperience working on a distributed team on an open source project -- even if that is community open source contributions.Demonstrated track record of Open Source contributionsPrior experience developing plugins for TerraformWhat we offer youWe consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally.Distributed work environment with twice-yearly team sprints in person - we've been working remotely since 2004!Personal learning and development budget of USD 2,000 per yearAnnual compensation reviewRecognition rewardsAnnual holiday leaveMaternity and paternity leaveEmployee Assistance ProgrammeOpportunity to travel to new locations to meet colleagues from your team and othersPriority Pass for travel and travel upgrades for long haul company eventsAbout CanonicalCanonical is a pioneering tech firm that is at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world on a daily basis. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do.Canonical has been a remote-first company since its inception in 2004. Work at Canonical is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical provides a unique window into the world of 21st-century digital business.Canonical is an equal opportunity employerWe are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.


        Show more

        


        Show less",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
,,,,,,,,,
Canonical,"Athens, Attiki, Greece",1 month ago,,Juju Software Engineer (Go),"The role of a Software Engineer at CanonicalAs a software engineer on the team, you'll be contributing to the development of Juju, a large open-source Go project that powers complex distributed software systems across the world.Juju is the engine behind model-driven operations, providing a means to operate complex software on public cloud, private cloud, Kubernetes, and bare-metal. Combined with the Ops framework, Juju provides a complete solution for applications and infrastructure management.Many internal and external teams depend on Juju to deliver their products and services - from Canonical Managed Solutions, our OpenStack and cloud delivery teams, to Fortune 500 companies.Location: This is a Globally remote role.What your day will look likeContribute to the design, delivery, and support of features in a highly concurrent, highly distributed system that drives cloud automation and software operations at scale.Collaborate proactively with a distributed teamDebug issues and interact with upstream communities publiclyWork with helpful and talented engineers including experts in many fieldsDiscuss ideas and collaborate on finding good solutionsWork from home with global travel for 2 to 4 weeks per year for internal and external events What we are looking for in youExperience developing software using Go.Excellent communication skills in the English language, both verbal and written, especially in online environmentsAn exceptional academic track record from both high school and preferably universityWillingness to travel up to 4 times a year for internal eventsAdditional skills that you might also bringThe following skills may be helpful to you in the role, but we don't expect everyone to bring all of them.Hands-on experience developing highly concurrent distributed systemsExperience with container technologies (Docker, LXD, Kubernetes, etc.)Solid networking background and experienceExperience with agile software development methodologiesExperience in the Linux and open-source software worldExperience with configuration management software (Ansible, Chef, Puppet, et al.)Working knowledge of cloud computingExperience with software packaging (Debian, snaps)Programming with, and operating, SQL and NoSQL databasesExperience working on a distributed team on an open source project -- even if that is community open source contributions.Demonstrated track record of Open Source contributionsPrior experience developing plugins for TerraformWhat we offer youWe consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally.Distributed work environment with twice-yearly team sprints in person - we've been working remotely since 2004!Personal learning and development budget of USD 2,000 per yearAnnual compensation reviewRecognition rewardsAnnual holiday leaveMaternity and paternity leaveEmployee Assistance ProgrammeOpportunity to travel to new locations to meet colleagues from your team and othersPriority Pass for travel and travel upgrades for long haul company eventsAbout CanonicalCanonical is a pioneering tech firm that is at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world on a daily basis. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do.Canonical has been a remote-first company since its inception in 2004. Work at Canonical is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical provides a unique window into the world of 21st-century digital business.Canonical is an equal opportunity employerWe are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
Canonical,"Marousi, Attiki, Greece",1 month ago,,Juju Software Engineer (Go),"The role of a Software Engineer at CanonicalAs a software engineer on the team, you'll be contributing to the development of Juju, a large open-source Go project that powers complex distributed software systems across the world.Juju is the engine behind model-driven operations, providing a means to operate complex software on public cloud, private cloud, Kubernetes, and bare-metal. Combined with the Ops framework, Juju provides a complete solution for applications and infrastructure management.Many internal and external teams depend on Juju to deliver their products and services - from Canonical Managed Solutions, our OpenStack and cloud delivery teams, to Fortune 500 companies.Location: This is a Globally remote role.What your day will look likeContribute to the design, delivery, and support of features in a highly concurrent, highly distributed system that drives cloud automation and software operations at scale.Collaborate proactively with a distributed teamDebug issues and interact with upstream communities publiclyWork with helpful and talented engineers including experts in many fieldsDiscuss ideas and collaborate on finding good solutionsWork from home with global travel for 2 to 4 weeks per year for internal and external events What we are looking for in youExperience developing software using Go.Excellent communication skills in the English language, both verbal and written, especially in online environmentsAn exceptional academic track record from both high school and preferably universityWillingness to travel up to 4 times a year for internal eventsAdditional skills that you might also bringThe following skills may be helpful to you in the role, but we don't expect everyone to bring all of them.Hands-on experience developing highly concurrent distributed systemsExperience with container technologies (Docker, LXD, Kubernetes, etc.)Solid networking background and experienceExperience with agile software development methodologiesExperience in the Linux and open-source software worldExperience with configuration management software (Ansible, Chef, Puppet, et al.)Working knowledge of cloud computingExperience with software packaging (Debian, snaps)Programming with, and operating, SQL and NoSQL databasesExperience working on a distributed team on an open source project -- even if that is community open source contributions.Demonstrated track record of Open Source contributionsPrior experience developing plugins for TerraformWhat we offer youWe consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally.Distributed work environment with twice-yearly team sprints in person - we've been working remotely since 2004!Personal learning and development budget of USD 2,000 per yearAnnual compensation reviewRecognition rewardsAnnual holiday leaveMaternity and paternity leaveEmployee Assistance ProgrammeOpportunity to travel to new locations to meet colleagues from your team and othersPriority Pass for travel and travel upgrades for long haul company eventsAbout CanonicalCanonical is a pioneering tech firm that is at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world on a daily basis. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do.Canonical has been a remote-first company since its inception in 2004. Work at Canonical is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical provides a unique window into the world of 21st-century digital business.Canonical is an equal opportunity employerWe are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration.


        Show more

        


        Show less",Entry level,Full-time,Engineering and Information Technology,"Technology, Information and Internet"
Novibet,"Athens, Attiki, Greece",2 weeks ago,,DevOps Engineer,"Novibet is looking for an experienced DevOps Engineer professional to join our growing organization and be part of an international team.If the integration of developers and operations teams by automating infrastructure, automating workflows and continuously measuring application performance, sounds like you, then we would like to meet you!Novibet, founded in 2010, is an established GameTech company that operates in Europe (Greece, Cyprus, Italy, Ireland), the Americas (Canada, Brazil, Mexico, Chile, Ecuador), and New Zealand. With offices in Greece, Malta, and Brazil, Novibet is committed to delivering the best sports betting and gaming experience to an ever-expanding customer base.Your rolePlan, build and maintain our infrastructure and always be on a constant lookout to improve our environmentWork closely with developers to create and improve deployment strategies and pipelinesClosely monitor our existing infrastructure and act if any anomalies will foundCreate and maintain documentation of our internal systemsDevelop and maintain solutions for operational administration, system/data backup, disaster recovery, and security/performance monitoringDeploy applications via automation with configuration management toolsHelp define, document, evolve, and evangelize high engineering standards and best practices across multiple areasMove quickly and intelligently - seeing technical debt as your nemesis Requirements2-3 years of experience as a DevOps or similar roleAdvanced knowledge of Microsoft & Linux Servers administration Experience with VCS tools (GIT or SVN)Experience with orchestration tools (Ansible, Chef, Salt, Puppet)Experience with CI/CD pipelines and knowledge how to administer and manage the tool such as TeamCity or Jenkins Experience with Cloud Platforms work from an infrastructure standpoint (Azure, AWS or gCloud)Experience with databases (MongoDB, PostgreSQL, MySQL etc.)Good understanding of networkingExperience working with virtualized environmentsKnowledge of at least one Scripting language (BASH or Python/php)Professional level in Greek & English language (both verbal and written)Nice to haveExperience in cloud infrastructure monitoring with Grafana and PrometheusExperience using code infrastructure with TerraformExperience with Log management and log monitoring tools (ELK Stack or Splunk)Good knowledge of Deployment strategies (Ansible and Octopus Deploy)Good knowledge and understanding Containerization Technologies such as Kubernetes, Docker or OpenShiftKnowledge about message queueing systems (RabbitMQ or ActiveMQ)Good understanding how In-Memory Data Storage Systems work (Redis or Memcached)Good understanding how Web Server/Load Balancer technologies work (NginX or HAProxy)BenefitsAt Novibet, we do value our people! Our team consists of passionate and highly aspirated professionals who strive for innovation daily!We support everyone to rise and reach their highest potential within a fun, fast-paced and challenging working environment!We are proud to offer our team the following:Competitive remuneration and benefits package including bonus schemeRecognition and reward programs to recognize your achievements and contributionsAll the gear you need to support your everyday work lifeA lot of special celebrations, sports and well-being events and team bonding activitiesSupportive team - friendly, international and multicultural environmentFocus on our people's career development, empowering our team with internal rotation continuous feedback and training Novibet regrets that due to the large volume of applications received, we will only consider those who solely correspond to job requirements as listed above.All applications will be treated with strict confidentiality.


        Show more

        


        Show less",Mid-Senior level,Full-time,Information Technology,Gambling Facilities and Casinos
